gt_x,gt_y,K=1_pred_x,K=1_pred_y,K=5_pred_x,K=5_pred_y,K=10_pred_x,K=10_pred_y,baseline_pred_x,baseline_pred_y
10.8852357189481,18.4242047592552,10.887244229523,18.4020544602601,10.8609235348512,18.4235949917115,10.8778646780953,18.4057587898231,10.8979253289188,18.3979608560333
10.8808087211726,18.4131264338364,10.8822015438044,18.3889764647595,10.8559381928504,18.4116190171244,10.8726634324046,18.3927430420984,10.8931138323034,18.3847960489367
10.8760832330915,18.4013012180537,10.8771962971292,18.3759915534097,10.8508258486617,18.39931463301,10.8674994137032,18.3798204522692,10.8883413843382,18.3717237822067
10.8712473021366,18.3891996491812,10.8722296596847,18.3631028149757,10.8456843448515,18.3869172663887,10.8623738475919,18.366994087314,10.8836103280865,18.3587467188768
10.8664113711816,18.3770980803087,10.867282149134,18.3502597265016,10.8405603970751,18.3745392902097,10.8572666403567,18.3542136641418,10.8789022607491,18.3458139355665
10.8615754402267,18.3649965114362,10.8623484895781,18.3374486485339,10.8354510760976,18.3621740157387,10.8521723651693,18.3414656025,10.8742116784679,18.3329118755306
10.8567574007052,18.3529397145285,10.8574286734782,18.3246695841021,10.8303644124317,18.3498442291307,10.847091022019,18.3287499023621,10.8695380801035,18.3200407234245
10.8519465583152,18.3409009279006,10.8525217553382,18.3119200899048,10.8252936306061,18.3375357409146,10.8420216386744,18.3160641307882,10.8648802019545,18.3071981528458
10.8469775363218,18.3284663515178,10.8476264120984,18.2991967386634,10.8201545303181,18.325040302617,10.8369628518129,18.3034048761602,10.8602365018398,18.294380816871
10.8419402068734,18.3158608593514,10.8427357494746,18.2864816297987,10.8149873367694,18.312461933963,10.8319075432035,18.2907543256107,10.8556000842785,18.2815708127126
10.8371065088202,18.303764890177,10.8378404438983,18.2737505386848,10.8099214242902,18.3001295530457,10.8268460807043,18.2780883753895,10.8509616236404,18.2687439120525
10.8324737583474,18.2921717285986,10.8329441542821,18.2610129484844,10.8049559221918,18.2880451196104,10.8217822361175,18.2654164641634,10.8463242380731,18.2559097969205
10.8278410078745,18.2805785670203,10.8280597157216,18.2483022244356,10.7999969259117,18.275973858312,10.8167292750584,18.2527717881917,10.8417001703927,18.243102055356
10.8232082574016,18.268985405442,10.823193492089,18.2356349428117,10.795048698203,18.2639236072717,10.8116937863251,18.2401708354739,10.837095813584,18.2303372578818
10.8183244699303,18.2567641109494,10.8183454755227,18.223011106751,10.7899869794624,18.251579771249,10.8066757699034,18.2276136059743,10.8325114898474,18.2176152895831
10.8133339221967,18.2442756859737,10.8135067676662,18.2104075746047,10.7848797907169,18.2391111367208,10.8016660253783,18.2150770763078,10.8279387737349,18.2049128337718
10.8086090594994,18.2324520498088,10.8086646899344,18.1977913615304,10.7799058280013,18.2269676622619,10.7966514396231,18.2025284318073,10.8233652974647,18.1921967862765
10.8041627462351,18.2213253913472,10.8038229766466,18.1851721820485,10.7750722768669,18.215170769834,10.7916358746147,18.1899773367951,10.8187942359841,18.1794770663385
10.7994561889883,18.2095475486412,10.7989970076916,18.1725901034338,10.7701178436319,18.2030662500109,10.7866352561859,18.1774636445363,10.8142402413621,18.1667940141979
10.7946476720628,18.197514581741,10.7941880327408,18.1600484031246,10.7651232081227,18.1908533911333,10.7816508858802,18.164990612051,10.8097048012657,18.1541508235462
10.7898430642189,18.1854913964486,10.7893868460108,18.1475230969829,10.7601369386926,18.1786525502095,10.7766732305357,18.1525343832786,10.8051792346463,18.141523316479
10.7850401015362,18.1734723278063,10.7845907110516,18.1350070661179,10.7551562387882,18.166457458808,10.7716994599793,18.1400878759125,10.8006607904187,18.1289043782937
10.7801301632848,18.1611856037598,10.7797994246456,18.1224997874057,10.7501261961219,18.1541321789745,10.7667293659057,18.1276505686835,10.796149110819,18.1162935419456
10.775176793047,18.1487902118554,10.775008795208,18.1099903255248,10.7450756852477,18.1417510686968,10.7617586024955,18.1152115864872,10.7916400624619,18.1036798489942
10.7703635869818,18.136745521989,10.7702130169133,18.0974635221779,10.7400924313031,18.1295367173873,10.7567811462839,18.1027558560307,10.7871279321984,18.0910481043788
10.765690034813,18.1250502574085,10.7654147140317,18.084926212174,10.7351766892442,18.117492239313,10.7517997140018,18.0902901757406,10.7826150305772,18.0784052577202
