Baseline,transformer,mobilevit,lstm,gru
0.037363664722247,0.008833196101988,0.004856073879018,0.010054490626648,0.011132955747837
0.037976894171271,0.008986350112786,0.004902129167494,0.010157030169826,0.011267760165356
0.038590196219054,0.009139394092085,0.004949891050208,0.010262682634399,0.011404970134936
0.039301163466036,0.009331602736206,0.005111977993462,0.010591304034509,0.011749344182549
0.040031885300436,0.009531411868763,0.00529719872347,0.010964944520959,0.012135317583809
0.040721534987443,0.009710334516872,0.005395841653816,0.011171044695776,0.012369494376215
0.041400787898221,0.009884091578097,0.005475271591527,0.011339778979135,0.01256940570549
0.042091875847811,0.010061238336669,0.005556417838847,0.011512272093382,0.012774052431283
0.042782822827299,0.010238180376744,0.005638357065596,0.011686107421638,0.012979483647548
0.043490275241482,0.010420162896729,0.005725679996674,0.011870931365911,0.013196524367966
0.044197587476932,0.010601843729911,0.005813367933642,0.012056263301172,0.013413554787472
0.044914846463163,0.010785965887024,0.005899444855473,0.012238900490291,0.013629374790371
0.045630642687808,0.010969357006032,0.005985252789286,0.012420764338951,0.013843867769189
0.046356500989937,0.011156166269561,0.006078948879584,0.012618015594687,0.014072717455426
0.047125052071707,0.011358081630093,0.00620315255398,0.01287551746174,0.014359632557859
0.047892664098536,0.011558042956333,0.006311915712573,0.013103432420469,0.014620607245054
0.048656267229497,0.011756473686118,0.006418013707295,0.013325901414955,0.014875927025011
0.049415914149679,0.011953512536252,0.006522170205419,0.013544307435529,0.015126777378594
0.050170835377281,0.012148824027702,0.006622898065689,0.013755782965867,0.015370582292152
0.050909770696036,0.012335621574393,0.006683116162195,0.013889246449755,0.015544690706287
0.051645229390189,0.01252135293232,0.00674316451047,0.014022063832643,0.015717381237696
0.052500757419415,0.012755217415643,0.006944098927848,0.014429159718191,0.016143479253967
0.053374822817389,0.012996337334832,0.007166165746462,0.014877363687285,0.016607426888075
0.05419523185056,0.013212390440328,0.007289130697563,0.015134059506495,0.016898446632061
0.055005797361264,0.013424999617167,0.007403935416007,0.015374587514641,0.017173846367468
0.055781920521541,0.013623156289577,0.007469227778472,0.015518988834656,0.017361276268795
