Baseline,transformer,mobilevit,lstm,gru
0.000545207222214,0.000545455089029,0.00054547279893,0.000419601151599,0.000272719108661
0.000547592224444,0.000547845147908,0.000547863388346,0.00042144053166,0.000273914771199
0.000549896540559,0.000550154420577,0.000550173187962,0.000423217769752,0.000275070060453
0.000551614331246,0.000551875692595,0.00055189477152,0.000424542282167,0.00027593088164
0.000551220077411,0.000551479240306,0.000551497764331,0.000424236068988,0.000275730866457
0.000550872680452,0.000551129684599,0.000551147650913,0.000423965918349,0.000275554272194
0.000553175531126,0.000553437552879,0.000553456040827,0.000425742055392,0.000276708812655
0.000555500760343,0.000555767872857,0.000555786886761,0.000427535466632,0.000277874572597
0.000557747213304,0.000558019312808,0.000558038848908,0.000429268202145,0.000279000912889
0.000559435600584,0.000559711255255,0.000559731106426,0.000430570155034,0.000279847059606
0.000559042647503,0.000559316151004,0.000559335452134,0.000430264987198,0.000279647725053
0.000558690404615,0.000558961786495,0.000558980533059,0.000429991142387,0.000279468728726
0.00056197524261,0.000562254608007,0.000562274320588,0.000432525805495,0.000281116739574
0.000564535566515,0.000564820936044,0.000564841312692,0.000434501032732,0.000282400815931
0.000564176459089,0.000564459769189,0.000564479602018,0.000434221977634,0.000282218446471
0.000563830099316,0.000564111335674,0.000564130619624,0.000433952705498,0.000282042425499
0.00056603574677,0.000566322053285,0.000566341851501,0.000435654086132,0.000283148338328
0.000568263551143,0.000568555003111,0.000568575319875,0.000437372571805,0.000284265359972
0.000570415972213,0.000570712460422,0.000570733291744,0.000439032987485,0.000285344656572
0.000572041140523,0.000572341264916,0.000572362411043,0.000440286363608,0.000286159204841
0.00057165070522,0.000571948764961,0.000571969370355,0.000439983215426,0.000285961186217
0.000571305436842,0.000571601484871,0.000571621548165,0.000439714842461,0.000285785752147
0.000574489680414,0.000574793830914,0.000574814858395,0.000442172199117,0.000287383474435
0.000577252233439,0.000577563314684,0.000577585129663,0.000444303930632,0.000288769368214
0.000578377213925,0.000578690636038,0.000578712570631,0.00044517116805,0.000289332736775
0.00057943849183,0.000579754143981,0.00057977619307,0.000445989316552,0.000289864215119
0.000580496062379,0.000580813954241,0.000580836118112,0.000446804620448,0.000290393842566
0.000581223933285,0.000581543129605,0.000581565266286,0.000447365310817,0.000290757831122
0.000580806949686,0.000581124108866,0.000581145711719,0.000447041778141,0.00029054657568
0.000580462695503,0.000580777933761,0.000580799003932,0.000446774271183,0.000290371706492
0.000583563732376,0.000583887132164,0.000583909158749,0.000449167641121,0.000291927798235
0.000586264218603,0.000586594643864,0.000586617456978,0.000451251689238,0.000293282668085
0.000587354329134,0.000587687161259,0.000587710094945,0.000452092150214,0.000293828616329
0.000588382459453,0.000588717584341,0.000588740633674,0.000452884845506,0.000294343535935
0.000589408908955,0.000589746344126,0.000589769510679,0.000453676263708,0.000294857625002
0.000590431692219,0.000590771447086,0.000590794731132,0.000454464868733,0.000295369883656
0.000591450810132,0.000591792894075,0.000591816295884,0.000455250661237,0.000295880312332
0.000592150014372,0.000592493498963,0.000592516879004,0.000455789378982,0.000296230007486
0.000591735981136,0.000592077545099,0.000592100404606,0.000455468229165,0.000296020306874
0.000591388464608,0.000591728221573,0.000591750560544,0.000455198321295,0.000295843880536
0.000594443987888,0.000594792135287,0.000594815444173,0.00045755686859,0.000297377311039
0.00059703895468,0.000597394146417,0.000597418226351,0.000459559719328,0.000298679353098
0.000598059615735,0.000598417216188,0.000598441406912,0.000460346733202,0.00029919053285
0.000599026201286,0.000599386107462,0.00059941040606,0.000461092074635,0.000299674647121
0.000600010934596,0.000600373224618,0.000600397641298,0.000461851454918,0.000300167893672
0.000600723111406,0.000601086981919,0.00060111139653,0.000462400323645,0.000300524192704
0.000600311669678,0.000600673713272,0.0006006976185,0.000462081259665,0.000300315854011
0.000599963626298,0.00060032396065,0.00060034735685,0.000461811042557,0.000300139232714
0.000602899136344,0.000603267779054,0.000603292117299,0.000464077143446,0.000301612516851
0.000605132077937,0.000605506929316,0.000605531901592,0.000465800594382,0.000302732795279
0.000604759983202,0.00060513316725,0.000605157640929,0.000465511932082,0.000302544203214
0.000604396095711,0.000604767600645,0.000604791570647,0.000465229561745,0.000302359689713
0.000605793404118,0.000606168577607,0.00060619279997,0.000466307517049,0.000303060027167
0.000608033256847,0.000608414703357,0.000608439546956,0.000468036292818,0.000304183711289
0.000610217299112,0.000610604914223,0.000610630375389,0.000469722058575,0.000305279458727
0.000612074955383,0.000612467808534,0.000612493770951,0.000471155831512,0.000306211343906
0.00061301795676,0.000613413270765,0.000613439345377,0.000471883146159,0.000306683709646
0.000613634645525,0.00061403144508,0.000614057496789,0.000472358444675,0.000306992156511
0.000613226542821,0.00061362163491,0.000613647193104,0.000472042071439,0.000306785579591
0.000612893183005,0.000613286738413,0.000613311809845,0.000471783323932,0.000306616429542
0.000615637278607,0.000616038963477,0.000616064929685,0.000473901938732,0.000307993763974
0.000617808271219,0.000618216321792,0.00061824292677,0.000475577853781,0.000309083113633
0.000617455875084,0.000617862406965,0.000617888530207,0.000475304488488,0.000308904471794
0.0006171428993,0.000617548006593,0.000617573658678,0.000475061537158,0.000308745602479
0.000618993591219,0.000619404110689,0.000619430255681,0.000476490046406,0.00030967399266
0.000620861952605,0.000621277963239,0.000621304605035,0.000477932210322,0.000310611246927
0.000622665215733,0.00062308657281,0.000623113706069,0.000479324188562,0.000311515907057
0.00062394704432,0.000624372147985,0.000624399556922,0.000480313427878,0.000312158625803
0.000623566508067,0.000623990085535,0.000624017018272,0.000480018426348,0.0003119659391
0.000623237939247,0.000623660115036,0.000623686577956,0.000479763499188,0.000311799283041
0.000625896935365,0.000626327292067,0.00062635463898,0.00048181665786,0.000313134025041
0.000628223877597,0.000628661383266,0.000628689466721,0.000483613313168,0.000314301911602
0.000629086344362,0.00062952635255,0.000629554533778,0.000484278666732,0.000314733948837
0.00062990055644,0.0006303429483,0.000630371223452,0.000484906812048,0.000315141823682
0.000630822592322,0.000631267740975,0.000631296161602,0.000485618283132,0.000315603901095
0.000631742032998,0.00063218995046,0.000632218517223,0.000486327767276,0.000316064685057
0.000632654002383,0.000633104686521,0.0006331333995,0.000487031502722,0.000316521732854
0.000633265230274,0.000633717732587,0.000633746456348,0.000487502908697,0.000316827649035
0.000632864767128,0.000633315816611,0.000633344079997,0.00048719266702,0.000316625078085
0.000632522205312,0.00063297195177,0.00063299975774,0.000486927071459,0.000316451491838
0.00063508860004,0.0006355465385,0.000635575213226,0.000488908960621,0.000317739856768
0.000637362032512,0.000637827240799,0.000637856653989,0.000490664535352,0.000318881007018
0.000638254369049,0.000638722382635,0.000638751929523,0.000491353158498,0.000319328182375
0.000639090973106,0.000639561640281,0.000639591314083,0.000491998791849,0.000319747438678
0.000639917611944,0.000640390919756,0.000640420717876,0.000492636743828,0.00032016169811
0.000640740210006,0.000641216165248,0.000641246087791,0.000493271591998,0.000320573938218
0.000641556529709,0.00064203513234,0.000642065178341,0.00049390160778,0.000320983034341
0.00059715939444,0.000597602816131,0.000597633348733,0.000459728086189,0.000298782236331
0.000344188558542,0.000344230398438,0.000344265090485,0.00026488161196,0.000172264558081
0.000110817136483,0.000108313431569,0.000108364180302,8.37321933769231E-05,5.53226770165E-05
0.000105302972083,9.80E-05,9.80E-05,7.61E-05,5.153354853E-05
0.000250421890081,0.000244402102777,0.000244320959233,0.000188449058645,0.000124043324388
0.000265918867316,0.000256806839785,0.000256656719358,0.000198150429055,0.000131063081577
0.000272592239687,0.000259199937703,0.000258950768728,0.000200208405561,0.000133384968782
0.00079904985978,0.000789687099723,0.000789485724509,0.000607934120039,0.000397315738926
0.001258927757169,0.001248848985154,0.001248618916465,0.000961133838199,0.000627011290003
0.001489750596772,0.001477087011979,0.001476789622898,0.001136801082861,0.000741744089953
0.001693077581115,0.001677143106169,0.001676761403763,0.001290817839758,0.000842549084653
0.001881264287108,0.001861594240501,0.001861116069476,0.001432847563675,0.000935656536152
0.002059067997011,0.002035175076709,0.002034587435141,0.001566532804693,0.001023438134174
0.002238855353541,0.002210295074238,0.002209586095664,0.001701417740949,0.001112088150765
0.002407300966548,0.002373555471918,0.002372711120838,0.001827197982665,0.001194923660021
0.002570200102061,0.002530789784962,0.002529797210509,0.001948359787815,0.001274852728427
0.002695621814322,0.002649773946284,0.002648612130677,0.002040125979498,0.001335831496077
0.00270939497756,0.002655439208053,0.002654062735404,0.002044785891214,0.001340538216091
0.002719877073983,0.002657027475691,0.002655414001356,0.002046336655359,0.001343381972715
0.003022124426916,0.00295391524345,0.002952162687111,0.002274907963937,0.001493038565702
0.003290835154704,0.003216508735419,0.003214596439144,0.002477126799203,0.001625721850586
0.0034164656884,0.003333552239256,0.00333141294315,0.002567476461276,0.001686204154666
0.003644093115875,0.003553533930801,0.003551192493275,0.002736968471275,0.001797919554016
0.004276887116934,0.004183601272063,0.004181189222501,0.003221713656937,0.002113499870255
0.004893020103128,0.004794639526104,0.004792094761188,0.003691912005413,0.002420113634613
0.005560398752495,0.005454793681946,0.005452063686266,0.004199973887695,0.002751766541947
0.006178538545441,0.006062840595902,0.006059850914949,0.004668054148683,0.003057995250729
0.006854667189117,0.006727296113065,0.006724009847823,0.005179583192197,0.003392760086697
0.007483341666057,0.007341719166048,0.007338068582826,0.005652709099497,0.003703045295793
0.008110671736742,0.007952728101974,0.007948662130307,0.006123279026992,0.004012046273734
0.008696499008847,0.008519769208169,0.008515222815113,0.006560102015202,0.004299553002335
0.009277564855747,0.009080010388157,0.009074934075618,0.006991761635838,0.004584061450796
0.00982643124052,0.00960568101182,0.009600013269057,0.007396898358142,0.004851740422434
0.010391711885788,0.010146042498713,0.010139748059045,0.007813402633826,0.005127105555863
0.010920559820081,0.010647545070794,0.010640559541917,0.008200080838769,0.005383491031968
0.011416364767664,0.011113569933648,0.011105828146636,0.008559532765603,0.005622584019573
0.011797032095787,0.011460481845141,0.011451874333098,0.008827470824309,0.005802889562474
0.011857700643175,0.011479089059227,0.011469382235891,0.008843114172842,0.005820726161074
0.011921272789177,0.011497565705968,0.011486673839713,0.008858738814381,0.005839059059378
0.012837449210205,0.012386090120684,0.01237455523092,0.009543175311612,0.006288832896691
0.013568294843261,0.013083673370107,0.013071327619102,0.01008087819288,0.006644230848406
0.013645833340646,0.013109943323084,0.013096255602212,0.01010268346166,0.006667584483891
0.013704548263643,0.013113238761814,0.013098092332278,0.010106930919706,0.006680230117694
0.016525438946003,0.015947337880817,0.015932761194494,0.012286728534332,0.008094175309551
0.01906545751241,0.018479400461602,0.018464783478737,0.014234825491095,0.009361440128375
0.020310309332739,0.019678891621016,0.019663231322281,0.01515902320562,0.009969954135135
0.021422041800809,0.020734160672126,0.020717189757453,0.015972598789276,0.010508389779483
0.022622018879682,0.02187384929044,0.021855536504147,0.016851300764336,0.011089746518193
0.023739193957914,0.022923435712281,0.022903594863337,0.017660847416935,0.011627225110085
0.024781284854576,0.023890687288964,0.02386913239266,0.018407206683462,0.012124671782761
0.025610327727333,0.024633917548216,0.024610358904639,0.018981486695661,0.012511935669051
0.025763490104296,0.024677227611718,0.024651005319442,0.019017964836387,0.012553559584801
0.025903654168831,0.024698907481363,0.024669800202609,0.019037991321438,0.01258571278787
0.027910613431005,0.026640275563367,0.026610027732327,0.020533742443871,0.013568152031736
0.029501373120627,0.028148100889991,0.028116192244479,0.021696322451607,0.014336737457772
0.029696102944708,0.028208235336751,0.028173142548669,0.021746396663357,0.014390543109748
0.029848800101265,0.028214923550894,0.028176357365201,0.021755617571027,0.014419427061729
0.031072318270131,0.029328176836884,0.02928743888392,0.022615685343475,0.014995633824169
0.032268462910931,0.030409133367965,0.030366079723862,0.023450970376204,0.015556326780338
0.033412407519812,0.031430127981045,0.031384545790047,0.024240272940063,0.016088178598114
0.034411141559118,0.032293865751991,0.03224544009351,0.024908889204208,0.016543345835316
0.035068026954858,0.032794320743872,0.032742500215432,0.025298646293708,0.016820610633055
0.035604160588149,0.033160893173387,0.033105299531734,0.025585656448065,0.017032924375233
0.035821852911785,0.033184970937623,0.033124845257816,0.025609602421234,0.017077775028296
0.036072460961416,0.033235005747686,0.033170139028163,0.025653643978075,0.017136572539976
0.039067050532054,0.036179697799609,0.036114876284467,0.027921471903535,0.018616845402053
0.041951521404,0.038992058446895,0.038926602062685,0.030087918932074,0.02003458177581
0.044616791651422,0.041550897026843,0.041483896943354,0.032060112217329,0.02133111888951
0.046711671036003,0.043489496137296,0.043419632985089,0.033556295825102,0.02232558707073
0.047095823964866,0.043609958203033,0.043534276585694,0.033656339768526,0.022428845826417
0.047398769897291,0.043623400349361,0.04354125085622,0.033674563738352,0.022482349301316
0.04989506656715,0.045950564371513,0.045866150426846,0.035471210941482,0.023673882443004
0.052322956571151,0.048194434442156,0.048107306909361,0.037203881687917,0.024825537464526
0.054619486644239,0.050282522232521,0.05019205044214,0.038817114698166,0.025902635376987
0.056641382509947,0.052062911447851,0.051968318333679,0.040194386170863,0.0268307869834
0.05804510226647,0.053171204872055,0.053071283563138,0.041056185090739,0.027431691690472
0.059370833352569,0.054179432205799,0.054073749702417,0.04184152007679,0.027985560280117
0.060659305026503,0.05513364969692,0.05502201009765,0.042585959867904,0.028514976371569
0.061743575510768,0.055853561645598,0.055735119438871,0.04315055947835,0.028931135798506
0.062218656775322,0.055900695980147,0.055773469842736,0.043198452621716,0.029019803643685
0.062692330489302,0.055926626024762,0.055790050737786,0.043230326116549,0.02910030926904
0.064768821284733,0.057684339972383,0.057543378523156,0.044594091176444,0.03002912388242
0.066786891854029,0.059366195146018,0.059220359702008,0.045899688074529,0.030922024610891
0.068696577751628,0.060910133160282,0.060758697131502,0.047099719546393,0.031749840482104
0.070269995863102,0.062064932157761,0.061906430202232,0.048001235793359,0.032390268802225
0.070886896357322,0.062145535639643,0.061976354038651,0.048078132861025,0.032510270655904
0.071520391591789,0.062217747119888,0.062037234766176,0.048149013358235,0.03262913123267
0.07518093308375,0.065628873322432,0.065447945002236,0.050785178533036,0.034372521045026
0.0781695590949,0.068271675004951,0.06808720596627,0.052831418546109,0.03574492694234
0.078935826504363,0.068416654889038,0.06822008961795,0.052960292455921,0.035907829988754
0.079667675193697,0.068485158398371,0.068275477873525,0.053031185532974,0.036037951113049
0.082862760948567,0.07129605005977,0.071083799369417,0.055210312260975,0.037501641889864
0.085783314622868,0.073777910504218,0.073561384031984,0.057136830968972,0.038807527490692
0.087573798067103,0.074962499660859,0.074736730533794,0.058068166877987,0.03948831388048
0.089277624530286,0.076018407451898,0.075782469694466,0.058901412760144,0.040110075953358
0.090942241583899,0.077006326771723,0.076759953838877,0.059683693840005,0.040702299966134
0.092570570371654,0.077927481049383,0.07766998092112,0.060415240156123,0.041264750123245
0.094189801560633,0.07881728636756,0.078548887114094,0.061124666826483,0.041816181127122
0.095779090827418,0.079647427406295,0.079367299498609,0.061788556232228,0.04234091961589
0.097343087762073,0.080423437356253,0.080130732706174,0.062411125224382,0.042841605129054
0.098878538264463,0.081142212460313,0.080836266521168,0.062990431420075,0.043317344792276
0.100376577480039,0.081796469009853,0.081477247883095,0.063522138161777,0.043766169933874
0.101756662956195,0.082285766202915,0.081951628926389,0.063927290839768,0.044137813391305
0.102793868156824,0.082340245816235,0.081987597986241,0.063998256242371,0.044302855637872
0.103866615374722,0.082407247076756,0.082035242985683,0.064079162412321,0.044476693446481
0.107365328279064,0.085364863637858,0.084992015404989,0.066381453990986,0.046034985638545
0.110531578328915,0.087891252969139,0.087514243093332,0.068353193037182,0.047390415037951
0.112682677558752,0.089149757308499,0.088760579809713,0.069353859117286,0.048146866380108
0.114567474661861,0.090038345013993,0.089633894948555,0.070071573738619,0.048731480367575
0.115823274439446,0.090122857877273,0.089696989559699,0.070172780693774,0.048936763823096
0.117112734425362,0.090205126074175,0.089756663317631,0.070272799834636,0.04914490458345
0.120114432224146,0.092378917863986,0.091925187859553,0.071983586947949,0.050354310860083
0.122906704245131,0.094264962454885,0.093803149454772,0.073473656220731,0.051428995971144
0.124966941431239,0.095205641861807,0.094728609423616,0.074240046885884,0.052060132583413
